0	7.273600e-04	7.272276e-04	7.270517e-04	4.830202e-02	-2.809641e-03	-1.129740e-03	-5.236186e-01	4.864197e+01	2.730673e+01	-1.057473e+03	-5.175507e-02	2.502842e-02	1.736084e-06	2.196981e+00	5.552567e-01	1.662506e-06	4.981447e-07	3.081241e-10	7.780058e-10	6.708185e-10	2.317847e-12	4.782533e-03	1.930927e-04	4.988642e-04	5.099299e-04	1.318105e-03	3
1	7.612900e-04	2.218485e-03	7.612774e-04	1.709633e-01	-6.353683e-05	5.746506e-05	3.007083e+01	6.782481e-01	-2.252451e+00	-5.980551e+02	2.784180e-02	5.013244e-02	-7.201702e-07	1.464124e-01	1.881103e-02	6.875864e-09	1.404683e-08	1.790866e-12	0.000000e+00	4.134648e-09	3.877452e-12	5.872653e-01	5.946638e-05	-9.597356e-06	-3.642459e-06	1.036882e-04	3
2	6.534900e-04	3.629109e-03	6.533335e-04	2.222410e-01	-9.659661e-06	2.713950e-04	3.147782e+01	-6.634496e+01	2.227529e+00	5.299589e+02	3.476231e-02	-1.038572e-02	-9.539254e-07	8.708506e-01	-2.064042e-01	2.582953e-07	9.270359e-08	8.387014e-11	0.000000e+00	7.077834e-10	4.757192e-11	6.324201e-02	5.061197e-05	1.383861e-04	1.740855e-04	4.772843e-04	2
3	7.798700e-04	5.080891e-03	7.799394e-04	-3.204732e-03	4.491505e-03	2.473437e-03	-4.784126e-01	3.326369e+00	-3.313111e+01	1.591693e+03	1.684265e-02	-1.180836e-01	2.450835e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.355225e-10	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0
4	6.420400e-04	6.507911e-03	6.420294e-04	7.100460e-02	9.310119e-03	1.544877e-04	2.313030e+01	-7.211731e+00	-9.576727e-01	4.758061e+02	-1.617942e-02	1.198941e-02	2.815250e-07	1.838987e-02	-8.569677e-03	1.424032e-10	3.592385e-09	8.286951e-11	0.000000e+00	0.000000e+00	1.414325e-12	0.000000e+00	0.000000e+00	-9.523807e-09	0.000000e+00	2.043735e-08	1
5	7.758400e-04	7.948843e-03	7.757324e-04	-3.782033e-01	1.111724e-05	6.813027e-05	-4.779103e+01	4.474185e+01	3.769893e-02	-2.266586e+02	-1.043051e-02	2.520749e-02	8.043032e-07	9.319898e-01	5.395844e-02	2.728948e-07	4.618467e-08	9.076776e-12	0.000000e+00	1.163814e-08	6.087393e-11	2.794227e-01	4.670731e-04	-3.360671e-04	-4.741368e-04	4.831287e-04	3
6	6.362800e-04	9.353938e-03	6.361982e-04	-2.838828e-01	1.930437e-04	9.805784e-05	-3.162181e+01	-6.536893e-01	-3.487961e-01	3.250453e+03	1.316853e-02	-3.771283e-03	1.515073e-06	5.428516e-01	-1.859635e-01	1.093812e-07	5.706264e-08	4.739412e-11	0.000000e+00	3.591127e-10	2.469349e-11	8.136920e-02	3.756542e-05	8.582229e-05	6.902917e-05	1.581935e-04	2
7	6.186400e-04	1.061494e-02	6.186319e-04	-2.481862e-03	4.281752e-05	-3.716727e-05	-7.901973e-01	9.062710e-02	5.265659e-01	-1.086666e+03	1.314516e-02	5.345427e-03	-7.420775e-07	2.758884e-02	-1.285640e-02	3.205011e-10	2.510043e-09	1.893387e-12	0.000000e+00	0.000000e+00	6.979228e-14	0.000000e+00	0.000000e+00	-1.428780e-08	0.000000e+00	3.066052e-08	1
8	8.420800e-04	1.210813e-02	8.419696e-04	-1.908231e-01	4.513139e-06	-4.667216e-04	-3.176970e+01	-1.337539e+00	-2.143783e+00	1.387567e+03	-1.116698e-02	3.014445e-02	1.445698e-06	7.690257e-01	-1.936246e-01	2.035579e-07	5.555011e-08	1.553225e-10	0.000000e+00	5.905000e-10	5.149797e-11	4.832120e-02	1.310881e-04	-2.340431e-04	-2.648658e-04	4.729120e-04	2
9	7.133000e-04	1.365943e-02	7.132906e-04	-3.642107e-02	-1.406191e-03	1.360281e-04	-7.735142e+00	-7.352300e+00	-4.583611e-01	-4.978503e+02	-3.875548e-02	2.327676e-02	-4.821815e-07	1.633534e-02	7.612269e-03	1.123619e-10	2.776622e-09	5.660626e-12	0.000000e+00	0.000000e+00	4.667510e-13	0.000000e+00	0.000000e+00	8.459803e-09	0.000000e+00	1.815408e-08	1
10	8.085600e-04	1.518171e-02	8.084676e-04	1.734555e-02	2.683727e-04	-2.019691e-04	2.328638e+00	-5.070724e-02	-1.429985e+01	1.300156e+03	2.006688e-02	9.280437e-03	1.207117e-06	6.857341e-01	-1.162269e-01	1.537016e-07	3.974581e-08	5.796324e-11	0.000000e+00	9.959229e-10	2.873089e-12	5.912698e-02	1.686047e-04	-1.540263e-04	-1.218861e-04	4.250934e-04	3
11	6.978400e-04	1.668406e-02	6.977997e-04	3.936148e-04	2.177398e-06	6.830535e-05	3.362806e+00	1.856140e+01	2.383037e-01	-2.414263e+02	3.098780e-02	-1.088361e-02	1.356761e-07	1.787688e-01	5.787290e-02	1.166160e-08	2.041989e-08	1.175557e-12	0.000000e+00	2.097667e-11	1.397787e-12	6.357614e-02	2.529083e-06	1.173890e-05	1.722964e-05	7.969472e-05	2
12	8.613400e-04	1.823662e-02	8.613296e-04	1.206629e-01	1.375395e-04	-4.534377e-05	1.954300e+01	3.430903e+00	-4.087846e-01	-4.341257e+02	3.762385e-02	2.280352e-02	-1.136214e-06	3.526342e-02	-1.643275e-02	5.236142e-10	2.305199e-09	5.615264e-12	0.000000e+00	0.000000e+00	3.074169e-12	0.000000e+00	0.000000e+00	-1.826234e-08	0.000000e+00	3.918957e-08	1
13	5.869200e-04	1.972151e-02	5.867551e-04	-5.610173e-02	-9.294288e-07	6.839241e-04	-6.530537e+00	-4.205074e+01	-1.093230e+00	3.125022e+03	2.295120e-02	-9.035636e-03	3.533329e-07	8.406988e-01	-2.032346e-01	2.415192e-07	7.559966e-08	2.793962e-10	0.000000e+00	2.261397e-12	8.640812e-12	1.010869e-03	1.246864e-05	-8.401767e-05	-8.441551e-05	5.677764e-04	2
14	8.174500e-04	2.110691e-02	8.173999e-04	-3.440956e-02	-2.068174e-06	-1.035961e-04	-5.144458e+00	-1.777111e+01	1.356835e+00	3.163977e+02	-2.455124e-02	-9.734440e-02	-1.936944e-08	1.594668e-01	-7.431153e-02	1.070787e-08	1.909745e-08	5.251096e-12	0.000000e+00	0.000000e+00	3.473106e-12	0.000000e+00	0.000000e+00	-8.258522e-08	0.000000e+00	1.772215e-07	1
15	7.055200e-04	2.262615e-02	7.054597e-04	-6.036182e-02	9.913292e-06	-5.626796e-05	-1.083662e+01	2.982091e+01	-7.436669e-02	-1.425554e+03	-1.715293e-02	1.330693e-02	-8.591443e-07	3.536687e-01	8.655947e-02	4.283426e-08	2.787888e-08	1.153763e-11	0.000000e+00	2.445374e-14	7.358910e-12	3.143905e-04	2.200929e-05	-6.443419e-05	-6.460113e-05	1.896148e-04	2
16	6.963900e-04	2.403069e-02	6.963048e-04	5.950419e-02	1.606933e-05	6.628034e-04	8.501558e+00	3.357249e+01	-1.324493e+01	-3.284425e+02	-5.753311e-02	2.990830e-02	3.197372e-07	4.580122e-01	1.079524e-01	7.138161e-08	9.682604e-10	1.392093e-10	0.000000e+00	5.174408e-10	6.058985e-12	5.793803e-02	4.937302e-05	-1.412286e-04	-1.175562e-04	3.367248e-04	2
17	7.826800e-04	2.550752e-02	7.826415e-04	5.821577e-02	-5.386633e-05	2.288646e-04	8.302858e+00	-2.847756e+00	1.478257e+00	-1.179242e+03	-3.946277e-02	-5.012576e-02	-1.493326e-06	1.159581e-01	3.374179e-02	4.771218e-09	4.222472e-09	1.431698e-11	0.000000e+00	4.599492e-10	3.218189e-12	5.000000e-01	2.882710e-05	-1.774409e-06	-1.774838e-05	1.229225e-06	2
