0	7.273600e-04	7.261134e-04	7.266558e-04	-1.417289e+00	-1.175188e-04	1.664423e-04	-1.805044e+00	-2.291983e+02	-3.954634e+02	-3.216544e+03	1.809319e-02	-2.719009e-02	1.895767e-06	1.096619e+01	-2.711731e+00	4.125716e-05	6.194722e-06	3.960008e-10	9.360822e-15	7.303314e-11	3.955345e-11	4.995701e-04	4.949641e-03	1.102384e-03	1.101838e-03	2.686979e-03	4
1	7.612900e-04	2.212489e-03	7.598015e-04	-6.283266e+00	-1.736514e-04	-1.477204e-04	-3.775742e-01	4.434267e+02	1.129800e+01	-1.054190e+04	-1.597156e-02	-1.108995e-02	1.157117e-06	1.381790e+01	2.085600e+00	6.184188e-05	1.275869e-05	6.150938e-10	0.000000e+00	8.407578e-12	6.567331e-12	7.093979e-04	2.776754e-03	1.958727e-03	1.955815e-03	6.221313e-03	3
2	6.534900e-04	3.622275e-03	6.528051e-04	-4.768287e+00	3.990869e-05	-7.527702e-05	2.248845e+00	-2.967748e+02	5.278980e+00	8.279377e+03	-1.690150e-02	5.897484e-03	2.856758e-08	6.351794e+00	-9.583263e-01	1.306710e-05	5.856241e-06	4.973196e-10	0.000000e+00	2.741583e-12	1.569218e-11	6.648951e-04	1.574066e-03	9.635107e-04	9.662072e-04	2.392618e-03	3
3	7.798700e-04	5.048416e-03	7.908378e-04	-7.073139e-01	-4.549389e-05	5.555747e-04	-1.393428e-01	7.179678e+00	5.018922e+00	3.207258e+02	-4.642073e-03	4.037334e-03	5.031949e-07	2.000222e+00	6.745411e-04	1.250277e-06	0.000000e+00	6.005826e-11	0.000000e+00	7.735840e-12	7.394746e-16	9.653817e-03	1.428703e-03	-2.510499e-04	-2.513315e-04	1.501058e-04	2
4	6.420400e-04	6.461814e-03	6.410946e-04	-1.071664e+01	-1.725185e-04	-8.475301e-05	9.225807e-01	-3.929042e+02	-3.290455e+00	1.225520e+04	-2.373252e-03	-1.846719e-03	1.657710e-07	6.683196e+00	-1.325178e+00	1.483589e-05	9.658037e-07	1.254602e-09	0.000000e+00	1.880568e-12	8.658172e-12	4.425031e-04	4.731552e-04	1.329741e-03	1.329231e-03	3.742927e-03	2
5	7.758400e-04	7.948930e-03	7.743946e-04	2.811207e+00	-6.790581e-05	-8.032998e-07	2.385134e+00	-4.200840e+02	4.099048e-01	1.033861e+04	-9.521462e-04	7.677364e-03	-7.007347e-08	1.003919e+01	-2.024948e+00	3.354560e-05	2.812349e-06	7.073637e-10	0.000000e+00	2.505876e-11	4.149639e-11	2.839255e-03	2.856345e-03	-6.827949e-04	-6.865096e-04	5.757675e-03	4
6	6.362800e-04	9.353825e-03	6.357280e-04	-1.811001e-01	-3.075007e-05	1.926099e-05	-8.362629e+00	2.293806e+02	8.001608e-01	-6.020311e+03	2.063379e-03	6.784758e-03	7.975027e-07	4.001103e+00	7.612028e-01	5.292473e-06	4.304323e-06	2.084598e-11	0.000000e+00	6.561320e-11	4.556753e-11	3.251387e-03	3.568593e-04	8.581589e-04	8.490162e-04	2.041476e-03	2
7	6.186400e-04	1.061139e-02	6.186296e-04	5.427550e-01	4.663364e-07	-9.578297e-06	4.023681e-01	-5.479299e+00	9.835731e-02	2.259992e+02	-2.485947e-03	-5.591487e-04	4.516854e-08	3.212906e-02	-1.497214e-02	4.346690e-10	2.353213e-08	2.879174e-13	0.000000e+00	0.000000e+00	4.140577e-14	0.000000e+00	0.000000e+00	-1.663911e-08	0.000000e+00	3.570624e-08	1
8	8.420800e-04	1.211966e-02	8.402945e-04	1.414035e+01	6.214124e-05	-3.403212e-06	1.089089e+01	-4.267842e+02	1.327283e+00	9.882875e+03	2.035703e-03	9.583787e-03	-2.808600e-07	1.466538e+01	-2.460268e+00	7.023690e-05	1.238954e-05	5.059527e-10	0.000000e+00	1.491814e-09	2.549499e-10	1.252252e-02	7.003777e-03	-4.083903e-03	-4.024914e-03	7.262958e-03	4
9	7.133000e-04	1.366802e-02	7.131461e-04	2.976240e+00	2.009279e-05	-6.867656e-06	1.755194e+01	8.352830e+01	-2.102845e-01	-1.832691e+03	3.846961e-03	7.587321e-04	-4.049708e-07	6.137672e+00	2.754797e-01	1.181014e-05	1.168235e-06	1.869799e-10	0.000000e+00	2.309752e-09	3.028457e-11	1.219922e-02	4.191509e-03	2.621456e-04	3.165378e-04	2.029256e-05	2
10	8.085600e-04	1.518518e-02	8.079459e-04	3.660855e+00	9.865311e-05	1.580753e-06	2.450621e+01	-1.460324e+02	3.373382e-01	3.362482e+03	-9.553061e-04	-1.117511e-03	-9.163199e-07	9.523500e+00	-7.427297e-01	2.861865e-05	1.844247e-06	7.301410e-11	0.000000e+00	2.795655e-09	1.897651e-10	2.541265e-02	4.479984e-03	-5.772747e-05	6.255380e-05	2.802501e-03	4
11	6.978400e-04	1.668597e-02	6.976122e-04	1.211631e+00	-3.466886e-06	-2.157640e-06	2.097964e+01	-5.172026e+01	-3.732889e-01	1.529359e+03	-1.084638e-03	8.975646e-05	-6.838652e-07	5.797670e+00	-2.276041e-01	1.052996e-05	3.440229e-07	9.845474e-11	0.000000e+00	2.609158e-09	5.218334e-11	5.447099e-02	3.680522e-03	4.204892e-04	4.987221e-04	3.149847e-04	3
12	8.613400e-04	1.823510e-02	8.607376e-04	-3.411801e+00	7.667925e-07	-9.266632e-06	2.214508e+01	1.591597e+02	7.207743e-01	-3.433396e+03	2.292215e-03	2.681636e-04	-5.729733e-07	7.215042e+00	9.000862e-01	1.667284e-05	1.956812e-06	1.184619e-10	0.000000e+00	4.998929e-10	1.791636e-10	6.247691e-03	2.830090e-03	2.540169e-03	2.573375e-03	2.310910e-03	2
13	5.869200e-04	1.972206e-02	5.861536e-04	3.791772e+00	-6.106573e-05	-6.381225e-07	-9.052507e-01	-3.834038e+02	-8.535200e-01	1.273803e+04	-6.060938e-05	-6.212534e-04	3.534499e-09	4.960167e+00	-1.121854e+00	8.317795e-06	4.101748e-06	3.377090e-10	0.000000e+00	5.765291e-09	6.375923e-12	8.159465e-02	6.000544e-04	-4.078025e-04	-4.774727e-04	3.194761e-03	3
